PGSC0003DMP400002176 PGSC0003DMT400003013 Protein,RecName: Full=Nucleolin 2; AltName: Full=Protein NUCLEOLIN LIKE 2; Short=AtNUC-L2; AltName: Full=Protein PARALLEL LIKE 1; Short=AtPARLL1 [Arabidopsis thaliana],Q1PEP5,Nucleus  nucleolus, Involved in pre-rRNA processing and ribosome assembly, rRNA processing,6536400,5144000,5545000,,,
PGSC0003DMP400041531 PGSC0003DMT400061712 Protein,RecName: Full=Phytochrome B [Solanum tuberosum],P34094,Subcellular location information not found., Regulatory photoreceptor which exists in two forms that are reversibly interconvertible by light: the Pr form that absorbs maximally in the red region of the spectrum and the Pfr form that absorbs maximally in the far-red region. Photoconversion of Pr to Pfr induces an array of morphogenic responses  whereas reconversion of Pfr to Pr cancels the induction of those responses. Pfr controls the expression of a number of nuclear genes including those encoding the small subunit of ribulose-bisphosphate carboxylase  chlorophyll A/B binding protein  protochlorophyllide reductase  rRNA  etc. It also controls the expression of its own gene(s) in a negative feedback fashion, Sensory transduction,304040,563610,511430,,,
PGSC0003DMP400047296 PGSC0003DMT400069974 Protein,RecName: Full=Phytochrome B [Solanum tuberosum],P34094,Subcellular location information not found., Regulatory photoreceptor which exists in two forms that are reversibly interconvertible by light: the Pr form that absorbs maximally in the red region of the spectrum and the Pfr form that absorbs maximally in the far-red region. Photoconversion of Pr to Pfr induces an array of morphogenic responses  whereas reconversion of Pfr to Pr cancels the induction of those responses. Pfr controls the expression of a number of nuclear genes including those encoding the small subunit of ribulose-bisphosphate carboxylase  chlorophyll A/B binding protein  protochlorophyllide reductase  rRNA  etc. It also controls the expression of its own gene(s) in a negative feedback fashion, Sensory transduction,270430,267360,115100,,,
PGSC0003DMP400021399 PGSC0003DMT400031569 Protein,RecName: Full=Granule-bound starch synthase 1; chloroplastic/amyloplastic; AltName: Full=Granule-bound starch synthase I; Short=GBSS-I; Flags: Precursor [Solanum tuberosum],Q00775,Plastid  chloroplast, Function information not found., Starch biosynthesis,143470000,184290000,168140000,,,
PGSC0003DMP400017626 PGSC0003DMT400025845 Protein,RecName: Full=1;4-alpha-glucan-branching enzyme; AltName: Full=Q-enzyme; AltName: Full=Starch-branching enzyme [Solanum tuberosum],P30924,Plastid  chloroplast, Catalyzes the formation of the alpha-1 6-glucosidic linkages in starch by scission of a 1 4-alpha-linked oligosaccharide from growing alpha-1 4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1 6 position, Starch biosynthesis,15180000,16354000,23128000,,,
PGSC0003DMP400068995 PGSC0003DMT400097320 Protein,RecName: Full=Glucose-1-phosphate adenylyltransferase small subunit; chloroplastic/amyloplastic; AltName: Full=ADP-glucose pyrophosphorylase; AltName: Full=ADP-glucose synthase; AltName: Full=AGPase B; AltName: Full=Alpha-D-glucose-1-phosphate adenyl transferase; Flags: Precursor [Solanum tuberosum],P23509,Plastid  chloroplast, This protein plays a role in synthesis of starch. It catalyzes the synthesis of the activated glycosyl donor  ADP-glucose from Glc-1-P and ATP, Starch biosynthesis,9440300,12041000,13131000,,,
PGSC0003DMP400002383 PGSC0003DMT400003355 Protein,RecName: Full=Granule-bound starch synthase 2; chloroplastic/amyloplastic; AltName: Full=Granule-bound starch synthase II; Short=GBSS-II; Short=SS II; Flags: Precursor [Solanum tuberosum],Q43847,Plastid  chloroplast, Accounts for only 10 to 15% of the total soluble starch synthase activity in tubers, Starch biosynthesis,3442200,5191500,4052700,,,
PGSC0003DMP400001430 PGSC0003DMT400001936 Protein,RecName: Full=Glucose-1-phosphate adenylyltransferase large subunit 1; AltName: Full=ADP-glucose pyrophosphorylase; AltName: Full=ADP-glucose synthase; AltName: Full=AGPase S; AltName: Full=Alpha-D-glucose-1-phosphate adenyl transferase [Solanum tuberosum],Q00081,Plastid  chloroplast, This protein plays a role in synthesis of starch. It catalyzes the synthesis of the activated glycosyl donor  ADP-glucose from Glc-1-P and ATP, Starch biosynthesis,930110,400570,3447100,,,
PGSC0003DMP400027938 PGSC0003DMT400041215 Protein,RecName: Full=Glucose-1-phosphate adenylyltransferase large subunit 2; chloroplastic/amyloplastic; AltName: Full=ADP-glucose pyrophosphorylase; AltName: Full=ADP-glucose synthase; AltName: Full=AGPase S; AltName: Full=Alpha-D-glucose-1-phosphate adenyl transferase; Flags: Precursor [Solanum tuberosum],P55242,Plastid  chloroplast, This protein plays a role in synthesis of starch. It catalyzes the synthesis of the activated glycosyl donor  ADP-glucose from Glc-1-P and ATP, Starch biosynthesis,330090,544820,377310,,,
PGSC0003DMP400005276 PGSC0003DMT400007587 Protein,RecName: Full=18.2 kDa class I heat shock protein [Medicago sativa],P27880,Cytoplasm, Function information not found., Stress response,446950000,681080000,435820000,,,
PGSC0003DMP400052949 PGSC0003DMT400078201 Protein,RecName: Full=17.8 kDa class I heat shock protein [Solanum lycopersicum],P30221,Cytoplasm, Function information not found., Stress response,218490000,426950000,305480000,,,
PGSC0003DMP400061588 PGSC0003DMT400089913 Protein,RecName: Full=18.2 kDa class I heat shock protein [Medicago sativa],P27880,Cytoplasm, Function information not found., Stress response,148180000,151260000,190190000,,,
PGSC0003DMP400021836 PGSC0003DMT400032134 Protein,RecName: Full=Probable aquaporin PIP-type pTOM75; AltName: Full=Ripening-associated membrane protein; Short=RAMP [Solanum lycopersicum],Q08451,Cell membrane, Aquaporins facilitate the transport of water and small neutral solutes across cell membranes, Stress response,36024000,62117000,56163000,,,
PGSC0003DMP400048253 PGSC0003DMT400071337 Protein,RecName: Full=Heat shock cognate 70 kDa protein 2 [Solanum lycopersicum],P27322,Subcellular location information not found., Function information not found., Stress response,44286000,53055000,40698000,,,
PGSC0003DMP400016818 PGSC0003DMT400024594 Protein,RecName: Full=Heat shock protein 82 [Nicotiana tabacum],P36182,Cytoplasm, Molecular chaperone that promotes the maturation  structural maintenance and proper regulation of specific target proteins involved for instance in cell cycle control and signal transduction. Undergoes a functional cycle that is linked to its ATPase activity. This cycle probably induces conformational changes in the client proteins  thereby causing their activation. Interacts dynamically with various co-chaperones that modulate its substrate recognition  ATPase cycle and chaperone function (By similarity), Stress response,25629000,44909000,23158000,,,
PGSC0003DMP400013800 PGSC0003DMT400020254 Protein,RecName: Full=Neutral leucine aminopeptidase; chloroplastic; Short=LAP-N; AltName: Full=Leucyl aminopeptidase N; AltName: Full=Proline aminopeptidase N; AltName: Full=Prolyl aminopeptidase N; Flags: Precursor [Solanum lycopersicum],Q42876,Plastid  chloroplast, Catalyzes the removal of unsubstituted N-terminal amino acids from various peptides (PubMed:12746529). When associated as homohexamer  catalyzes the proteolyzes of Xaa-Leu dipeptides (PubMed:12746529). Possesses leucine aminopeptidase activity against the model substrate leucine-amido methyl coumarin (PubMed:22493451). Presumably involved in the processing and regular turnover of intracellular proteins (Probable), Stress response,12871000,16764000,16802000,,,
PGSC0003DMP400042657 PGSC0003DMT400063352 Protein,RecName: Full=Chaperone protein ClpB1; AltName: Full=ATP-dependent Clp protease ATP-binding subunit ClpB homolog 1; AltName: Full=Casein lytic proteinase B1; AltName: Full=Heat shock protein 101; AltName: Full=Protein DEFECTIVE IN LONG-TERM ACQUIRED THERMOTOLERANCE [Arabidopsis thaliana],P42730,Cytoplasm  cytosol, Molecular chaperone that plays an important role in thermotolerance. Together with HSA32  required for long-term acquired thermotolerance (LAT) in plants and naturally high basal thermotolerance observed in germinating seedlings, Stress response,9302200,6617300,15490000,,,
PGSC0003DMP400047202 PGSC0003DMT400069855 Protein,RecName: Full=Chaperonin CPN60-2; mitochondrial; AltName: Full=HSP60-2; Flags: Precursor [Cucurbita maxima],Q05046,Mitochondrion, Implicated in mitochondrial protein import and macromolecular assembly. May facilitate the correct folding of imported proteins. May also prevent misfolding and promote the refolding and proper assembly of unfolded polypeptides generated under stress conditions in the mitochondrial matrix, Stress response,6779200,13123000,14449000,,,
PGSC0003DMP400049868 PGSC0003DMT400073689 Protein,RecName: Full=26.5 kDa heat shock protein; mitochondrial; Short=AtHsp26.5; Flags: Precursor [Arabidopsis thaliana],Q9SSQ8,Mitochondrion, Function information not found., Stress response,3097300,4333700,13525000,,,
PGSC0003DMP400043144 PGSC0003DMT400064031 Protein,RecName: Full=Stromal 70 kDa heat shock-related protein; chloroplastic; Flags: Precursor [Pisum sativum],Q02028,Plastid  chloroplast stroma, Interacts with newly imported chloroplast proteins to assist in their maturation, Stress response,9500600,25556000,13074000,,,
PGSC0003DMP400039675 PGSC0003DMT400058897 Protein,RecName: Full=Aldehyde dehydrogenase family 7 member B4; AltName: Full=Antiquitin-1; AltName: Full=Turgor-responsive ALDH [Arabidopsis thaliana],Q9SYG7,Subcellular location information not found., Function information not found., Stress response,13802000,14247000,12777000,,,
PGSC0003DMP400008485 PGSC0003DMT400012208 Protein,RecName: Full=Hsp70-Hsp90 organizing protein 2; Short=AtHop2 [Arabidopsis thaliana],Q5XEP2,Cytoplasm, Mediates the association of the molecular chaperones HSP70 and HSP90. Mediates nuclear encoded chloroplast preproteins binding to HSP90 prior to chloroplastic sorting (By similarity), Stress response,14048000,21491000,11751000,,,
PGSC0003DMP400016325 PGSC0003DMT400023932 Protein,RecName: Full=22.7 kDa class IV heat shock protein; Flags: Precursor [Pisum sativum],P19244,Endoplasmic reticulum lumen, Function information not found., Stress response,3914900,3950200,11609000,,,
PGSC0003DMP400005278 PGSC0003DMT400007589 Protein,RecName: Full=20 kDa chaperonin; chloroplastic; AltName: Full=Chaperonin 10; Short=Ch-CPN10; Short=Cpn10; AltName: Full=Chaperonin 20; AltName: Full=Protein Cpn21; Flags: Precursor [Arabidopsis thaliana],O65282,Plastid  chloroplast, Seems to function only as a co-chaperone  along with CPN60  and in certain cases is essential for the discharge of biologically active proteins from CPN60 (PubMed:17178727  PubMed:23057508). Required to activate the iron superoxide dismutases (FeSOD) (PubMed:23057508), Stress response,7369700,9266800,10187000,,,
PGSC0003DMP400018879 PGSC0003DMT400027704 Protein,RecName: Full=Heat shock 70 kDa protein; mitochondrial; Flags: Precursor [Solanum tuberosum],Q08276,Mitochondrion, Function information not found., Stress response,3522600,4919000,9506300,,,
PGSC0003DMP400015340 PGSC0003DMT400022511 Protein,RecName: Full=FK506-binding protein 2; AltName: Full=15 kDa FKBP; AltName: Full=FKBP-15; AltName: Full=Peptidyl-prolyl cis-trans isomerase; Short=PPIase; AltName: Full=Rotamase; Flags: Precursor [Vicia faba],Q41649,Endoplasmic reticulum lumen, PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides, Stress response,4798200,1207900,8684400,,,
PGSC0003DMP400047273 PGSC0003DMT400069948 Protein,RecName: Full=Protein SRC1; AltName: Full=Protein SOYBEAN GENE REGULATED BY COLD 1 [Glycine max],O04132,Subcellular location information not found., Intrinsically disordered and metal-binding protein that may play a role in stress responses, Stress response,4609500,7949500,7941300,,,
PGSC0003DMP400051894 PGSC0003DMT400076601 Protein,RecName: Full=Heat shock cognate protein 80 [Solanum lycopersicum],P36181,Cytoplasm, Molecular chaperone that promotes the maturation  structural maintenance and proper regulation of specific target proteins involved for instance in cell cycle control and signal transduction. Undergoes a functional cycle that is linked to its ATPase activity. This cycle probably induces conformational changes in the client proteins  thereby causing their activation. Interacts dynamically with various co-chaperones that modulate its substrate recognition  ATPase cycle and chaperone function (By similarity), Stress response,6628300,7486100,7386300,,,
PGSC0003DMP400014394 PGSC0003DMT400021142 Protein,RecName: Full=17.3 kDa class II heat shock protein; AltName: Full=Hsp17.3; AltName: Full=Hsp20.2 [Solanum peruvianum],O82013,Cytoplasm, Function information not found., Stress response,19613000,12954000,6916400,,,
PGSC0003DMP400021905 PGSC0003DMT400032252 Protein,RecName: Full=Protein DJ-1 homolog B; Short=AtDJ1B; Flags: Precursor [Arabidopsis thaliana],Q9MAH3,Plastid  chloroplast, May be involved in oxidative stress response, Stress response,5737800,6531100,6702800,,,
PGSC0003DMP400004255 PGSC0003DMT400006140 Protein,RecName: Full=20 kDa chaperonin; chloroplastic; AltName: Full=Chaperonin 10; Short=Ch-CPN10; Short=Cpn10; AltName: Full=Chaperonin 20; AltName: Full=Protein Cpn21; Flags: Precursor [Arabidopsis thaliana],O65282,Plastid  chloroplast, Seems to function only as a co-chaperone  along with CPN60  and in certain cases is essential for the discharge of biologically active proteins from CPN60 (PubMed:17178727  PubMed:23057508). Required to activate the iron superoxide dismutases (FeSOD) (PubMed:23057508), Stress response,2157400,4066900,5746600,,,
PGSC0003DMP400052839 PGSC0003DMT400078045 Protein,RecName: Full=Probable pyridoxal 5'-phosphate synthase subunit PDX1; Short=PLP synthase subunit PDX1; AltName: Full=Ethylene-inducible protein HEVER [Hevea brasiliensis],Q39963,Subcellular location information not found., Catalyzes the formation of pyridoxal 5'-phosphate from ribose 5-phosphate (RBP)  glyceraldehyde 3-phosphate (G3P) and ammonia. The ammonia is provided by PDX2. Can also use ribulose 5-phosphate and dihydroxyacetone phosphate as substrates  resulting from enzyme-catalyzed isomerization of RBP and G3P  respectively. Also plays an indirect role in resistance to singlet oxygen-generating photosensitizers, Stress response,2969900,1589500,5049100,,,
PGSC0003DMP400002610 PGSC0003DMT400003652 Protein,RecName: Full=Chaperone protein ClpB3; chloroplastic; AltName: Full=ATP-dependent Clp protease ATP-binding subunit ClpB homolog 3; AltName: Full=Casein lytic proteinase B3; AltName: Full=Protein ALBINO OR PALE GREEN 6; Flags: Precursor [Arabidopsis thaliana],Q9LF37,Plastid  chloroplast, Molecular chaperone essential for chloroplast development and seedling viability. Mediates internal thylakoid membrane formation and confers thermotolerance to chloroplasts during heat stress, Stress response,3466900,7566800,4723800,,,
PGSC0003DMP400052125 PGSC0003DMT400076930 Protein,RecName: Full=Protein SRC2 homolog; Short=AtSRC2 [Arabidopsis thaliana],O04023,Endoplasmic reticulum membrane, May act as an activator of the calcium-dependent activation of RBOHF that mediates reactive oxygen species (ROS) production and may play a role in cold responses, Stress response,2517600,3296800,4256200,,,
PGSC0003DMP400000877 PGSC0003DMT400001180 Protein,RecName: Full=Heat shock cognate 70 kDa protein [Petunia x hybrida],P09189,Subcellular location information not found., Function information not found., Stress response,2256200,2057800,3504200,,,
PGSC0003DMP400054653 PGSC0003DMT400080580 Protein,RecName: Full=Heat shock 70 kDa protein 15; AltName: Full=Heat shock protein 70-15; Short=AtHsp70-15 [Arabidopsis thaliana],F4HQD4,Cytoplasm, In cooperation with other chaperones  Hsp70s are key components that facilitate folding of de novo synthesized proteins  assist translocation of precursor proteins into organelles  and are responsible for degradation of damaged protein under stress conditions, Stress response,4693100,5675900,2763400,,,
PGSC0003DMP400052405 PGSC0003DMT400077357 Protein,RecName: Full=Heat shock 70 kDa protein 8; AltName: Full=Heat shock protein 70-8; Short=AtHsp70-8; AltName: Full=Heat-shock protein 70T-2 [Arabidopsis thaliana],Q9SKY8,Subcellular location information not found., In cooperation with other chaperones  Hsp70s are key components that facilitate folding of de novo synthesized proteins  assist translocation of precursor proteins into organelles  and are responsible for degradation of damaged protein under stress conditions, Stress response,507090,1958300,1885200,,,
PGSC0003DMP400025001 PGSC0003DMT400036855 Protein,RecName: Full=Heat shock 70 kDa protein [Glycine max],P26413,Subcellular location information not found., Function information not found., Stress response,1986500,3895700,1842800,,,
PGSC0003DMP400008519 PGSC0003DMT400012249 Protein,RecName: Full=Small heat shock protein; chloroplastic; Flags: Precursor [Oxybasis rubra],P11890,Plastid  chloroplast stroma, Function information not found., Stress response,8858800,5723500,1786200,,,
PGSC0003DMP400000783 PGSC0003DMT400001058 Protein,RecName: Full=Heat shock cognate 70 kDa protein 1 [Solanum lycopersicum],P24629,Subcellular location information not found., Function information not found., Stress response,1181700,1018700,1766700,,,
PGSC0003DMP400011112 PGSC0003DMT400016038 Protein,RecName: Full=Pyruvate decarboxylase 1; Short=AtPDC1 [Arabidopsis thaliana],O82647,Subcellular location information not found., May play a role in ethanolic fermentation during anoxia, Stress response,1928700,411880,1680100,,,
PGSC0003DMP400010252 PGSC0003DMT400014809 Protein,RecName: Full=Probable aquaporin PIP-type pTOM75; AltName: Full=Ripening-associated membrane protein; Short=RAMP [Solanum lycopersicum],Q08451,Cell membrane, Aquaporins facilitate the transport of water and small neutral solutes across cell membranes, Stress response,1962300,0,1575800,,,
PGSC0003DMP400017597 PGSC0003DMT400025812 Protein,RecName: Full=Dehydrin COR47; AltName: Full=Cold-induced COR47 protein [Arabidopsis thaliana],P31168,Subcellular location information not found., Function information not found., Stress response,606010,1299200,1316500,,,
PGSC0003DMP400034267 PGSC0003DMT400050767 Protein,RecName: Full=Protein DJ-1 homolog D; Short=AtDJ1D; AltName: Full=Lactoylglutathione lyase DJ1D [Arabidopsis thaliana],Q9M8R4,Subcellular location information not found., Possesses glyoxalase I activity. Catalyzes the conversion of hemimercaptal  formed from methylglyoxal and glutathione  to S-lactoylglutathione. May be involved in oxidative stress response, Stress response,1361200,1682200,1220700,,,
PGSC0003DMP400019802 PGSC0003DMT400029104 Protein,RecName: Full=Heat shock 70 kDa protein [Glycine max],P26413,Subcellular location information not found., Function information not found., Stress response,67020,734990,980790,,,
PGSC0003DMP400023286 PGSC0003DMT400034220 Protein,RecName: Full=Protein HEAT STRESS TOLERANT DWD 1 [Arabidopsis thaliana],Q9ZUN8,Subcellular location information not found., Probable substrate receptor of CRL4 E3 ligase complexes acting as negative regulators of thermotolerance by disturbing the action of HSP90-1 and by preventing the expression of heat-inducible genes (e.g. HSP14.7  HSP21  At2g03020 and WRKY28), Stress response,191810,234110,956120,,,
PGSC0003DMP400038603 PGSC0003DMT400057390 Protein,RecName: Full=DEK domain-containing chromatin-associated protein 3; Short=At-DEK3; Short=AtDEK-3; Short=Protein DEK 3 [Arabidopsis thaliana],Q9SUA1,Nucleus, Chromatin-associated protein which contributes to the modulation of chromatin structure (such as super-helical structure of DNA) and function (PubMed:25387881). Binds to chromatin of protein-coding genes throughout the genome to regulate nucleosome occupancy and chromatin accessibility  and to modulate the expression of target genes (PubMed:25387881). Negative regulator of stress tolerance (e.g. high salt) (PubMed:25387881), Stress response,0,810540,892690,,,
PGSC0003DMP400030926 PGSC0003DMT400045629 Protein,RecName: Full=Glycine-rich RNA-binding protein RZ1A; Short=AtRZ-1a [Arabidopsis thaliana],Q9LIN3,Nucleus, Binds RNA and DNA sequences with a preference to single-stranded nucleic acids. Displays strong affinity to poly(G) and poly(U) sequences. May be involved in tolerance to cold stress, Stress response,1819300,0,702950,,,
PGSC0003DMP400022930 PGSC0003DMT400033706 Protein,RecName: Full=Protein HEAT INTOLERANT 4 [Arabidopsis thaliana],A2RVJ8,Nucleus, Essential protein required for basal thermotolerance  especially during heat-induced chromocentre decondensation  thus regulating transcriptional gene silencing (TGS), Stress response,621270,784570,600880,,,
PGSC0003DMP400048006 PGSC0003DMT400070986 Protein,RecName: Full=Stromal 70 kDa heat shock-related protein; chloroplastic; Flags: Precursor [Pisum sativum],Q02028,Plastid  chloroplast stroma, Interacts with newly imported chloroplast proteins to assist in their maturation, Stress response,1556400,1950300,586720,,,
PGSC0003DMP400044101 PGSC0003DMT400065401 Protein,RecName: Full=DnaJ protein homolog; AltName: Full=DNAJ-1; Flags: Precursor [Cucumis sativus],Q04960,Cell membrane, Plays a continuous role in plant development probably in the structural organization of compartments, Stress response,294490,680530,511860,,,
PGSC0003DMP400020557 PGSC0003DMT400030265 Protein,RecName: Full=Chaperonin CPN60-2; mitochondrial; AltName: Full=HSP60-2; Flags: Precursor [Cucurbita maxima],Q05046,Mitochondrion, Implicated in mitochondrial protein import and macromolecular assembly. May facilitate the correct folding of imported proteins. May also prevent misfolding and promote the refolding and proper assembly of unfolded polypeptides generated under stress conditions in the mitochondrial matrix, Stress response,241510,650420,488940,,,
PGSC0003DMP400048843 PGSC0003DMT400072244 Protein,RecName: Full=Protein GrpE; AltName: Full=HSP-70 cofactor [Prochlorococcus marinus str. AS9601],A2BNE2,Cytoplasm, Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins  in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ; upon interaction with the DnaJ-bound protein  DnaK hydrolyzes its bound ATP  resulting in the formation of a stable complex. GrpE releases ADP from DnaK; ATP binding to DnaK triggers the release of the substrate protein  thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ  DnaK and GrpE are required for fully efficient folding, Stress response,671810,271680,398760,,,
PGSC0003DMP400000939 PGSC0003DMT400001262 Protein,RecName: Full=Isocitrate dehydrogenase [NADP]; chloroplastic/mitochondrial; Flags: Precursor [Arabidopsis thaliana],Q8LPJ5,Plastid  chloroplast, May be involved in response to oxidative stresses, Stress response,179270,107010,367610,,,
PGSC0003DMP400022077 PGSC0003DMT400032491 Protein,RecName: Full=L-lactate dehydrogenase B; Short=LDH-B [Hordeum vulgare],P22989,Subcellular location information not found., Function information not found., Stress response,194300,6018800,348370,,,
PGSC0003DMP400014209 PGSC0003DMT400020858 Protein,RecName: Full=Lactoylglutathione lyase; AltName: Full=Aldoketomutase; AltName: Full=Glyoxalase I; Short=Glx I; AltName: Full=Ketone-aldehyde mutase; AltName: Full=Methylglyoxalase; AltName: Full=S-D-lactoylglutathione methylglyoxal lyase [Solanum lycopersicum],Q42891,Subcellular location information not found., Catalyzes the conversion of hemimercaptal  formed from methylglyoxal and glutathione  to S-lactoylglutathione, Stress response,322040,0,347350,,,
PGSC0003DMP400001632 PGSC0003DMT400002240 Protein,RecName: Full=Ricin B-like lectin EULS3; AltName: Full=Euonymus lectin S3; Short=AtEULS3 [Arabidopsis thaliana],Q945P1,Nucleus, Lectin which binds carbohydrates in vitro. Interacts through its lectin domain with glycan structures containing one or more Lewis X  Lewis Y or lactosamine motifs (PubMed:21945438). May play a role in abiotic stress responses (Probable). May play a role in abscisic acid-induced stomatal closure. May play a role in disease resistance against Pseudomonas syringae through its involvement in stomatal movement (PubMed:26259197), Stress response,5417600,10640000,326020,,,
PGSC0003DMP400010903 PGSC0003DMT400015734 Protein,RecName: Full=Heat shock protein 90-6; mitochondrial; Short=AtHSP90.6; Short=AtHsp90-6; AltName: Full=Heat shock protein 89-1; Short=Hsp89-1; Flags: Precursor [Arabidopsis thaliana],F4JFN3,Mitochondrion, Molecular chaperone which stabilizes unfolding protein intermediates and functions as a folding molecular chaperone that assists the non-covalent folding of proteins in an ATP-dependent manner, Stress response,0,55850,99411,,,
PGSC0003DMP400024216 PGSC0003DMT400035608 Protein,RecName: Full=Histone deacetylase complex subunit SAP18; AltName: Full=18 kDa Sin3-associated polypeptide [Arabidopsis thaliana],O64644,Subcellular location information not found., Links the histone deacetylase complex to transcriptional repressors bound to chromatin. Involved in the tethering of the SIN3 complex to core histone proteins, Stress response,1263400,1155400,0,,,
PGSC0003DMP400057304 PGSC0003DMT400085629 Protein,RecName: Full=Translocator protein homolog; Short=AtTSPO [Arabidopsis thaliana],O82245,Endoplasmic reticulum membrane, Stress-induced membrane protein that can bind heme and may play a role in the transport of tetrapyrrole intermediates during salt stress and contribute to the detoxification of highly reactive porphyrins in the cytoplasm, Stress response,0,773770,0,,,
PGSC0003DMP400001956 PGSC0003DMT400002701 Protein,RecName: Full=Glucose-6-phosphate/phosphate translocator 1; chloroplastic; Short=AtGPT1; Flags: Precursor [Arabidopsis thaliana],Q9M5A9,Plastid  chloroplast membrane, Glucose 6-phosphate (Glc6P) transporter (PubMed:15722468). Transports also inorganic phosphate  3-phosphoglycerate  triose phosphates and  to a leser extent  phosphoenolpyruvate (PubMed:15722468). Responsible for the transport of Glc6P into plastids of heterotrophic tissues where it can be used as a carbon source for starch biosynthesis  as substrate for fatty acid biosynthesis or as substrate for NADPH generation via the oxidative pentose phosphate pathway (OPPP) (PubMed:15722468). Required for pollen maturation and embryo sac development (PubMed:15722468  PubMed:20659277). Preferentially exchanges Glc6P for ribulose-5-phosphate (Ru5P) in reconstituted yeast proteoliposomes (PubMed:32111666). May supply the substrate (Glc6P) for OPPP reactions inside peroxisomes and exchange it with the product Ru5P which leaves the organelle (PubMed:32111666), Sugar transport,2314900,4619600,5311000,,,
PGSC0003DMP400045833 PGSC0003DMT400067882 Protein,RecName: Full=Plastidic glucose transporter 4; Short=AtpGlcT [Arabidopsis thaliana],Q56ZZ7,Plastid  chloroplast inner membrane, May be involved in the efflux of glucose towards the cytosol, Sugar transport,608670,913980,1729900,,,
PGSC0003DMP400001133 PGSC0003DMT400001525 Protein,RecName: Full=D-xylose-proton symporter-like 2 [Arabidopsis thaliana],Q6AWX0,Membrane, Function information not found., Sugar transport,1475600,588130,1665800,,,
PGSC0003DMP400035507 PGSC0003DMT400052658 Protein,RecName: Full=Protein LIGHT-DEPENDENT SHORT HYPOCOTYLS 10; AltName: Full=Protein ORGAN BOUNDARY 10 [Arabidopsis thaliana],Q9S7R3,Nucleus, Probable transcription regulator that acts as a developmental regulator by promoting cell growth in response to light, Transcription,15297000,27887000,19977000,,,
PGSC0003DMP400026892 PGSC0003DMT400039656 Protein,RecName: Full=Multiprotein-bridging factor 1b [Arabidopsis thaliana],Q9LXT3,Nucleus  nucleolus, Transcriptional coactivator that stimulates transcriptional activity by bridging regulatory proteins and TBP  thereby recruiting TBP to promoters occupied by DNA-binding regulators, Transcription,6845000,7572600,11800000,,,
PGSC0003DMP400003923 PGSC0003DMT400005609 Protein,RecName: Full=PITH domain-containing protein 1 [Homo sapiens],Q9GZP4,Cytoplasm, Promotes megakaryocyte differentiation by up-regulating RUNX1 expression (PubMed:25134913). Regulates RUNX1 expression by activating the proximal promoter of the RUNX1 gene and by enhancing the translation activity of an internal ribosome entry site (IRES) element in the RUNX1 gene (PubMed:25134913), Transcription,2940800,3551800,3889000,,,
PGSC0003DMP400004808 PGSC0003DMT400006925 Protein,RecName: Full=Histone deacetylase HDT1; AltName: Full=Histone deacetylase 2a; Short=HD2a; AltName: Full=ScHD2a [Solanum chacoense],Q6V9I6,Nucleus  nucleolus, Mediates the deacetylation of lysine residues on the N-terminal part of the core histones (H2A  H2B  H3 and H4). Histone deacetylation gives a tag for epigenetic repression and plays an important role in transcriptional regulation  cell cycle progression and developmental events (By similarity), Transcription,1753500,1053300,2105800,,,
PGSC0003DMP400051019 PGSC0003DMT400075342 Protein,RecName: Full=Far upstream element-binding protein 1; Short=FBP; Short=FUSE-binding protein 1 [Mus musculus],Q91WJ8,Nucleus, Regulates MYC expression by binding to a single-stranded far-upstream element (FUSE) upstream of the MYC promoter. May act both as activator and repressor of transcription (By similarity), Transcription,311080,2625100,627330,,,
PGSC0003DMP400046058 PGSC0003DMT400068171 Protein,RecName: Full=Zinc finger and BTB domain-containing protein 9 [Mus musculus],Q8CDC7,Nucleus, May be involved in transcriptional regulation, Transcription,4578200,106830,614240,,,
PGSC0003DMP400031412 PGSC0003DMT400046406 Protein,RecName: Full=RNA-binding KH domain-containing protein PEPPER [Arabidopsis thaliana],Q9SZH4,Nucleus, Regulates vegetative and gynoecium development (PubMed:16356489). In concert with HUA2  antagonizes FLK by positively regulating FLC probably at transcriptional and post-transcriptional levels  and thus acts as a negative regulator of flowering (PubMed:19576878), Transcription,83656,101340,311310,,,
PGSC0003DMP400045235 PGSC0003DMT400067066 Protein,RecName: Full=Redox-sensing transcriptional repressor Rex 2 [Enterococcus faecalis V583],Q82ZW4,Cytoplasm, Modulates transcription in response to changes in cellular NADH/NAD(+) redox state, Transcription,2371200,0,0,,,
PGSC0003DMP400035581 PGSC0003DMT400052781 Protein,RecName: Full=RGG repeats nuclear RNA binding protein A [Nicotiana tabacum],Q9SQ56,Nucleus, Ribosome-binding protein that acts as a regulator of mRNA translation by promoting ribosome inactivation (By similarity). Binds RNA (PubMed:11905967), Translation regulation,7574500,9053400,8952300,,,
