RecName: Full=T-complex protein 1 subunit delta; Short=TCP-1-delta; AltName: Full=CCT-delta; AltName: Full=Chaperonin CCT4 [Arabidopsis thaliana],Q9LV21,Cytoplasm,,,,,,,
RecName: Full=Ferritin-2; chloroplastic; AltName: Full=NtFer2; Flags: Precursor [Nicotiana tabacum],Q8H1T3,Plastid, chloroplast,,,,,,
RecName: Full=Eukaryotic translation initiation factor 3 subunit K; Short=eIF3k; AltName: Full=eIF-3 p25 [Oryza sativa Japonica Group],Q94HF1,Cytoplasm,,,,,,,
RecName: Full=Protein TIC 40; chloroplastic; AltName: Full=Translocon at the inner envelope membrane of chloroplasts 40; Short=PsTIC40; Flags: Precursor [Pisum sativum],Q8GT66,Plastid, chloroplast inner membrane,,,,,,
RecName: Full=14-3-3 protein 9 [Solanum lycopersicum],P93214,Subcellular location information not found.,,,,,,,
RecName: Full=Dihydrolipoyllysine-residue acetyltransferase component 2 of pyruvate dehydrogenase complex; mitochondrial; AltName: Full=Dihydrolipoamide S-acetyltransferase component 2 of pyruvate dehydrogenase complex; AltName: Full=Pyruvate dehydrogenase complex component E2 2; Short=PDC-E2 2; Short=PDCE2 2; Flags: Precursor [Arabidopsis thaliana],Q8RWN9,Mitochondrion matrix,,,,,,,
RecName: Full=Large ribosomal subunit protein uL23; AltName: Full=60S ribosomal protein L23a; AltName: Full=L25 [Nicotiana tabacum],Q07761,Subcellular location information not found.,,,,,,,
RecName: Full=Universal stress protein PHOS32; AltName: Full=Phosphorylated protein of 32 kDa; Short=AtPHOS32; Flags: Precursor [Arabidopsis thaliana],Q8VYN9,Plastid, chloroplast,,,,,,
RecName: Full=Protein-L-isoaspartate O-methyltransferase 2; Short=AtPIMT2 [Arabidopsis thaliana],Q64J17,Nucleus,,,,,,,
RecName: Full=Bifunctional protein FolD 2; AltName: Full=Tetrahydrofolate dehydrogenase/cyclohydrolase 2; Includes: RecName: Full=Methylenetetrahydrofolate dehydrogenase; Includes: RecName: Full=Methenyltetrahydrofolate cyclohydrolase [Arabidopsis thaliana],Q9LHH7,Subcellular location information not found.,,,,,,,
RecName: Full=Pyruvate kinase; cytosolic isozyme; Short=PK [Nicotiana tabacum],Q42954,Cytoplasm,,,,,,,
RecName: Full=T-complex protein 1 subunit gamma; Short=TCP-1-gamma; AltName: Full=CCT-gamma; AltName: Full=Chaperonin CCT3 [Arabidopsis thaliana],Q84WV1,Cytoplasm,,,,,,,
NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400,,,,,,
RecName: Full=Ras-related protein RABH1e; Short=AtRABH1e [Arabidopsis thaliana],Q9LFT9,Golgi apparatus membrane,,,,,,,
RecName: Full=Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex 2; mitochondrial; AltName: Full=2-oxoglutarate dehydrogenase complex component E2-2; Short=OGDC-E2-2; AltName: Full=Dihydrolipoamide succinyltransferase component of 2-oxoglutarate dehydrogenase complex 2; AltName: Full=E2K-2; Flags: Precursor [Arabidopsis thaliana],Q8H107,Mitochondrion,,,,,,,
RecName: Full=T-complex protein 1 subunit epsilon; Short=TCP-1-epsilon; AltName: Full=CCT-epsilon; AltName: Full=Chaperonin CCT5 [Arabidopsis thaliana],O04450,Cytoplasm,,,,,,,
RecName: Full=Large ribosomal subunit protein uL24z; AltName: Full=60S ribosomal protein L26-1 [Arabidopsis thaliana],P51414,Subcellular location information not found.,,,,,,,
RecName: Full=Galactokinase; AltName: Full=Galactose kinase [Arabidopsis thaliana],Q9SEE5,Subcellular location information not found.,,,,,,,
RecName: Full=Heat shock 70 kDa protein 15; AltName: Full=Heat shock protein 70-15; Short=AtHsp70-15 [Arabidopsis thaliana],F4HQD4,Cytoplasm,,,,,,,
RecName: Full=Osmotin-like protein; Flags: Precursor [Solanum lycopersicum],Q41350,Secreted, cell wall,,,,,,
RecName: Full=Glutathione reductase; cytosolic; Short=GR; Short=GRase; AltName: Full=OBP29 [Arabidopsis thaliana],P48641,Cytoplasm,,,,,,,
RecName: Full=Small ribosomal subunit protein eS19x; AltName: Full=40S ribosomal protein S19-3 [Arabidopsis thaliana],Q9FNP8,Subcellular location information not found.,,,,,,,
RecName: Full=Remorin; AltName: Full=pp34 [Solanum tuberosum],P93788,Cell membrane,,,,,,,
RecName: Full=Nuclear transport factor 2B; Short=AtNTF2b; Short=NTF-2 [Arabidopsis thaliana],Q9C7F5,Cytoplasm,,,,,,,
RecName: Full=2;3-bisphosphoglycerate-independent phosphoglycerate mutase; Short=BPG-independent PGAM; Short=Phosphoglyceromutase; AltName: Full=PGAM-I [Nicotiana tabacum],P35494,Cytoplasm,,,,,,,
RecName: Full=Adenine phosphoribosyltransferase 1; chloroplastic; Short=APRT 1; Short=AtAPT1; Flags: Precursor [Arabidopsis thaliana],P31166,Plastid, chloroplast,,,,,,
RecName: Full=Dihydrolipoyl dehydrogenase; mitochondrial; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=Glycine cleavage system L protein; AltName: Full=Pyruvate dehydrogenase complex E3 subunit; Short=E3; Short=PDC-E3; Flags: Precursor [Pisum sativum],P31023,Mitochondrion matrix,,,,,,,
RecName: Full=3-dehydroquinate synthase; chloroplastic; Flags: Precursor [Solanum lycopersicum],Q8RU74,Plastid, chloroplast,,,,,,
RecName: Full=Alcohol dehydrogenase class-3; AltName: Full=Alcohol dehydrogenase class-III; AltName: Full=Glutathione-dependent formaldehyde dehydrogenase; Short=FALDH; Short=FDH; Short=GSH-FDH; AltName: Full=Nitrosoglutathione reductase; AltName: Full=S-(hydroxymethyl)glutathione dehydrogenase [Arabidopsis thaliana],Q96533,Cytoplasm,,,,,,,
RecName: Full=Thioredoxin-like protein Clot; AltName: Full=Thioredoxin Clot; Short=AtClot [Arabidopsis thaliana],Q9FMN4,Subcellular location information not found.,,,,,,,
RecName: Full=Small ribosomal subunit protein uS13z/uS13y/uS13x; AltName: Full=40S ribosomal protein S18 [Arabidopsis thaliana],P34788,Cytoplasm,,,,,,,
RecName: Full=Clathrin light chain 1 [Arabidopsis thaliana],Q9SKU1,Cytoplasmic vesicle membrane,,,,,,,
RecName: Full=Phosphomannomutase/phosphoglucomutase; Short=PMM / PGM [Pseudomonas putida KT2440],Q88C93,Subcellular location information not found.,,,,,,,
RecName: Full=Coiled-coil domain-containing protein 124 [Bos taurus],Q2TBV6,Cytoplasm, cytoskeleton,, centrosome,,,,
RecName: Full=AP-4 complex subunit epsilon; AltName: Full=AP-4 adaptor complex subunit epsilon; AltName: Full=Adaptor-related protein complex 4 subunit epsilon; AltName: Full=Epsilon subunit of AP-4; AltName: Full=Epsilon-adaptin [Arabidopsis thaliana],Q8L7A9,Golgi apparatus, trans-Golgi network,,,,,,
RecName: Full=Tubulin beta-1 chain; AltName: Full=Beta-1-tubulin [Solanum tuberosum],P46263,Cytoplasm, cytoskeleton,,,,,,
RecName: Full=ATP-citrate synthase alpha chain protein 3; Short=ATP-citrate synthase A-3; AltName: Full=ATP-citrate lyase A-3; AltName: Full=Citrate cleavage enzyme A-3 [Arabidopsis thaliana],O80526,Cytoplasm, cytosol,,,,,,
RecName: Full=Plasma membrane-associated cation-binding protein 1; Short=AtPCAP1; AltName: Full=Microtubule-destabilizing protein 25 [Arabidopsis thaliana],Q96262,Cell membrane,,,,,,,
RecName: Full=Glycine--tRNA ligase; mitochondrial 1; AltName: Full=Diadenosine tetraphosphate synthetase; Short=Ap4A synthetase; AltName: Full=Glycyl-tRNA synthetase 1; Short=GlyRS-1; Flags: Precursor [Arabidopsis thaliana],O23627,Mitochondrion,,,,,,,
RecName: Full=Long chain acyl-CoA synthetase 8 [Arabidopsis thaliana],Q9SJD4,Subcellular location information not found.,,,,,,,
RecName: Full=Ras-related protein RABA2a; Short=AtRABA2a; AltName: Full=Ras-related protein Rab11C; Short=AtRab11C; Flags: Precursor [Arabidopsis thaliana],O04486,Endosome membrane,,,,,,,
RecName: Full=Eukaryotic translation initiation factor 2 subunit 3; X-linked; AltName: Full=Eukaryotic translation initiation factor 2 subunit gamma; X-linked; Short=eIF2-gamma; Short=eIF2-gamma X; AltName: Full=PP42 [Rattus norvegicus],P81795,Cytoplasm, cytosol,,,,,,
RecName: Full=Serine--tRNA ligase; AltName: Full=Seryl-tRNA synthetase; Short=SerRS; AltName: Full=Seryl-tRNA(Ser/Sec) synthetase [Helianthus annuus],O81983,Subcellular location information not found.,,,,,,,
RecName: Full=2-oxoglutarate dehydrogenase; mitochondrial; AltName: Full=2-oxoglutarate dehydrogenase complex component E1; Short=OGDC-E1; AltName: Full=Alpha-ketoglutarate dehydrogenase; Flags: Precursor [Dictyostelium discoideum],Q54JE4,Mitochondrion matrix,,,,,,,
RecName: Full=Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform; Short=AtA beta; Short=PP2A; subunit A; beta isoform [Arabidopsis thaliana],Q38950,Cytoplasm, cytosol,,,,,,
RecName: Full=Methylmalonate-semialdehyde dehydrogenase [acylating]; mitochondrial; Short=MM-ALDH; Short=MMSDH; Short=Malonate-semialdehyde dehydrogenase [acylating]; AltName: Full=Aldehyde dehydrogenase family 6 member B2; Flags: Precursor [Arabidopsis thaliana],Q0WM29,Mitochondrion,,,,,,,
RecName: Full=Aspartate aminotransferase; cytoplasmic; AltName: Full=Transaminase A [Daucus carota],P28734,Cytoplasm,,,,,,,
RecName: Full=Ubiquitin receptor RAD23b; Short=AtRAD23b; AltName: Full=Putative DNA repair protein RAD23-1; AltName: Full=RAD23-like protein 1; Short=AtRAD23-1 [Arabidopsis thaliana],Q84L33,Nucleus,,,,,,,
RecName: Full=Uncharacterized protein At5g39570 [Arabidopsis thaliana],Q9FKA5,Subcellular location information not found.,,,,,,,
RecName: Full=Pyruvate dehydrogenase E1 component subunit alpha; mitochondrial; Short=PDHE1-A; Flags: Precursor [Solanum tuberosum],P52903,Mitochondrion matrix,,,,,,,
RecName: Full=Ribonuclease TUDOR 1; Short=AtTudor1; Short=TUDOR-SN protein 1 [Arabidopsis thaliana],Q8VZG7,Cytoplasm,,,,,,,
RecName: Full=Probable caffeoyl-CoA O-methyltransferase At4g26220; AltName: Full=Trans-caffeoyl-CoA 3-O-methyltransferase; Short=CCoAMT; Short=CCoAOMT [Arabidopsis thaliana],Q9C5D7,Subcellular location information not found.,,,,,,,
RecName: Full=Organellar oligopeptidase A; chloroplastic/mitochondrial; Short=AtOOP; AltName: Full=Thimet metalloendopeptidase 1; AltName: Full=Zincin-like metalloproteases family protein 1; Flags: Precursor [Arabidopsis thaliana],Q94AM1,Mitochondrion matrix,,,,,,,
RecName: Full=Pyruvate dehydrogenase E1 component subunit beta-1; mitochondrial; Short=PDHE1-B; Flags: Precursor [Oryza sativa Japonica Group],Q6Z1G7,Mitochondrion matrix,,,,,,,
RecName: Full=Glutamate--tRNA ligase; cytoplasmic; AltName: Full=GluRSAt; AltName: Full=Glutamyl-tRNA synthetase; Short=GluRS [Arabidopsis thaliana],O82462,Cytoplasm, cytosol,,,,,,
RecName: Full=Adaptin ear-binding coat-associated protein 2; Short=NECAP-2 [Rattus norvegicus],Q6P756,Cytoplasmic vesicle, clathrin-coated vesicle membrane,,,,,,
RecName: Full=Probable aspartyl aminopeptidase [Ricinus communis],B9RAJ0,Cytoplasm,,,,,,,
RecName: Full=26S proteasome regulatory subunit S10B homolog B; AltName: Full=26S proteasome AAA-ATPase subunit RPT4b; AltName: Full=26S proteasome subunit S10B homolog B; AltName: Full=Regulatory particle triple-A ATPase subunit 4b [Arabidopsis thaliana],Q9MAK9,Cytoplasm,,,,,,,
RecName: Full=Small ubiquitin-related modifier 2; Short=AtSUMO2 [Arabidopsis thaliana],Q9FLP6,Nucleus,,,,,,,
RecName: Full=14-3-3 protein 8 [Solanum lycopersicum],P93213,Subcellular location information not found.,,,,,,,
RecName: Full=Protein TOC75-3; chloroplastic; AltName: Full=75 kDa translocon at the outer-envelope-membrane of chloroplasts 3; Short=AtTOC75-III; Flags: Precursor [Arabidopsis thaliana],Q9STE8,Plastid, chloroplast outer membrane,,,,,,
RecName: Full=Proteasome subunit beta type-1; AltName: Full=20S proteasome alpha subunit F; AltName: Full=20S proteasome subunit beta-6 [Petunia x hybrida],O82531,Cytoplasm,,,,,,,
RecName: Full=Protein IN2-1 homolog B; AltName: Full=Glutathione S-transferase GSTZ5 [Oryza sativa Indica Group] >sp|Q8H8U5.1| RecName: Full=Protein IN2-1 homolog B; AltName: Full=Glutathione S-transferase GSTZ5 [Oryza sativa Japonica Group],A1XBB7,Subcellular location information not found.,,,,,,,
RecName: Full=COP1-interactive protein 1 [Arabidopsis thaliana],F4JZY1,Cell membrane,,,,,,,
RecName: Full=Cocosin 1; AltName: Full=11S globulin 1; AltName: Full=CnCOS-1; Contains: RecName: Full=Cocosin 1 acidic chain; Contains: RecName: Full=Cocosin 1 basic chain; Flags: Precursor [Cocos nucifera],A0A222NNM9,Subcellular location information not found.,,,,,,,
RecName: Full=UDP-glucuronic acid decarboxylase 2; AltName: Full=UDP-XYL synthase 2; AltName: Full=UDP-glucuronate decarboxylase 2; Short=UGD; Short=UXS-2; AltName: Full=dTDP-glucose 4-6-dehydratase homolog D18 [Arabidopsis thaliana],Q9LZI2,Golgi apparatus, Golgi stack membrane,,,,,,
RecName: Full=Histone deacetylase HDT1; AltName: Full=Histone deacetylase 2a; Short=HD2a; AltName: Full=ScHD2a [Solanum chacoense],Q6V9I6,Nucleus, nucleolus,,,,,,
RecName: Full=Aminopeptidase M1; AltName: Full=Alpha-aminoacylpeptide hydrolase [Arabidopsis thaliana],Q8VZH2,Membrane,,,,,,,
RecName: Full=Mannose-1-phosphate guanylyltransferase regulatory subunit alpha-B; AltName: Full=GDP-mannose pyrophosphorylase A-B; AltName: Full=GTP-mannose-1-phosphate guanylyltransferase alpha-b [Danio rerio],Q7SXP8,Subcellular location information not found.,,,,,,,
RecName: Full=Histidinol dehydrogenase; chloroplastic; Short=HDH; AltName: Full=Protein HISTIDINE BIOSYNTHESIS 8; Flags: Precursor [Arabidopsis thaliana],Q9C5U8,Plastid, chloroplast,,,,,,
RecName: Full=Protein SGT1 homolog; Short=OsSGT1; AltName: Full=Suppressor of G2 allele of SKP1 homolog [Oryza sativa Japonica Group],Q0JL44,Cytoplasm,,,,,,,
RecName: Full=Aspartate aminotransferase; mitochondrial; AltName: Full=Transaminase A; Flags: Precursor [Arabidopsis thaliana],P46643,Mitochondrion matrix,,,,,,,
RecName: Full=Glutathionyl-hydroquinone reductase YqjG; Short=GS-HQR [Escherichia coli K-12],P42620,Subcellular location information not found.,,,,,,,
RecName: Full=Eukaryotic translation initiation factor 3 subunit L; Short=eIF3l [Nematostella vectensis],A7SDW5,Cytoplasm,,,,,,,
RecName: Full=Pleckstrin homology domain-containing protein 1; Short=AtPH1 [Arabidopsis thaliana],Q9ST43,Cytoplasm,,,,,,,
RecName: Full=Fatty-acid-binding protein 1; Short=AtFAP1; AltName: Full=Chalcone-flavanone isomerase family protein 1 [Arabidopsis thaliana],Q9M1X2,Plastid, chloroplast stroma,,,,,,
RecName: Full=Succinate-semialdehyde dehydrogenase (acetylating) [Metallosphaera sedula DSM 5348],A4YGN0,Subcellular location information not found.,,,,,,,
RecName: Full=Inositol monophosphatase 3; Short=IMP 3; Short=IMPase 3; Short=LeIMP3; AltName: Full=Inositol-1(or 4)-monophosphatase 3 [Solanum lycopersicum],P54928,Subcellular location information not found.,,,,,,,
RecName: Full=Hypersensitive-induced response protein 1; Short=OsHIR1 [Oryza sativa Japonica Group],Q6ZIV7,Cell membrane,,,,,,,
RecName: Full=Small ribosomal subunit protein eS21y; AltName: Full=40S ribosomal protein S21-2 [Arabidopsis thaliana],Q3E902,Subcellular location information not found.,,,,,,,
RecName: Full=Serine carboxypeptidase-like 42; Flags: Precursor [Arabidopsis thaliana],Q9FH05,Secreted,,,,,,,
RecName: Full=26S proteasome non-ATPase regulatory subunit 12 homolog A; AltName: Full=26S proteasome regulatory subunit RPN5a; Short=AtRPN5a; AltName: Full=26S proteasome regulatory subunit p55 homolog A; AltName: Full=Protein EMBRYO DEFECTIVE 2107; AltName: Full=Protein MARIPOSA [Arabidopsis thaliana],Q9FIB6,Cytoplasm,,,,,,,
RecName: Full=Syntaxin-51; Short=AtSYP51 [Arabidopsis thaliana],Q9SA23,Golgi apparatus, trans-Golgi network membrane,,,,,,
RecName: Full=Coatomer subunit alpha-1; AltName: Full=Alpha-coat protein 1; Short=Alpha-COP 1 [Arabidopsis thaliana],Q94A40,Cytoplasm,,,,,,,
RecName: Full=Eukaryotic translation initiation factor 2 subunit alpha homolog [Arabidopsis thaliana],Q9SIZ2,Subcellular location information not found.,,,,,,,
RecName: Full=Polyadenylate-binding protein 8; Short=PABP-8; Short=Poly(A)-binding protein 8 [Arabidopsis thaliana],Q9FXA2,Cytoplasm,,,,,,,
RecName: Full=Calnexin homolog 1; Flags: Precursor [Arabidopsis thaliana],P29402,Endoplasmic reticulum membrane,,,,,,,
RecName: Full=Ran-binding protein 1 homolog b [Arabidopsis thaliana],Q8RWG8,Nucleus, nuclear pore complex,,,,,,
RecName: Full=Heparanase-like protein 3; Flags: Precursor [Arabidopsis thaliana],Q9FZP1,Lysosome membrane,,,,,,,
RecName: Full=Probable proteasome inhibitor [Arabidopsis thaliana],Q9M330,Subcellular location information not found.,,,,,,,
RecName: Full=Heat shock 70 kDa protein 8; AltName: Full=Heat shock protein 70-8; Short=AtHsp70-8; AltName: Full=Heat-shock protein 70T-2 [Arabidopsis thaliana],Q9SKY8,Subcellular location information not found.,,,,,,,
RecName: Full=Glutamine synthetase cytosolic isozyme 1-1; AltName: Full=Glutamate--ammonia ligase GLN1;1; Short=OsGLN1;1; AltName: Full=Glutamine synthetase shoot isozyme; AltName: Full=OsGS1;1 [Oryza sativa Japonica Group],P14656,Cytoplasm,,,,,,,
RecName: Full=Reticulon-like protein B5; Short=AtRTNLB5 [Arabidopsis thaliana],O82352,Endoplasmic reticulum membrane,,,,,,,
RecName: Full=Large ribosomal subunit protein eL20; AltName: Full=60S ribosomal protein L18a [Castanea sativa],Q9ATF5,Subcellular location information not found.,,,,,,,
RecName: Full=Cyclase-associated protein 1; Short=AtCAP1; AltName: Full=Adenylyl cyclase-associated protein [Arabidopsis thaliana],O65902,Subcellular location information not found.,,,,,,,
RecName: Full=Probable linoleate 9S-lipoxygenase 5; AltName: Full=Leaf lipoxygenase [Solanum tuberosum],Q43191,Cytoplasm,,,,,,,
RecName: Full=Neutral ceramidase 1; Short=AtNCER1; Short=N-CDase 1; Short=NCDase 1; AltName: Full=Acylsphingosine deacylase 1; AltName: Full=N-acylsphingosine amidohydrolase 1; Flags: Precursor [Arabidopsis thaliana],F4HQM3,Secreted,,,,,,,
RecName: Full=Polyadenylate-binding protein RBP45; Short=Poly(A)-binding protein RBP45; AltName: Full=RNA-binding protein 45; Short=NplRBP45 [Nicotiana plumbaginifolia],Q9LEB4,Nucleus,,,,,,,
RecName: Full=Ketol-acid reductoisomerase; chloroplastic; AltName: Full=Acetohydroxy-acid reductoisomerase; AltName: Full=Alpha-keto-beta-hydroxylacyl reductoisomerase; Flags: Precursor [Arabidopsis thaliana],Q05758,Plastid, chloroplast,,,,,,
RecName: Full=Heat shock 70 kDa protein [Glycine max],P26413,Subcellular location information not found.,,,,,,,
RecName: Full=Fructose-bisphosphate aldolase 2; chloroplastic; Short=AtFBA2; Flags: Precursor [Arabidopsis thaliana],Q944G9,Plastid, chloroplast,,,,,,
RecName: Full=Probable sucrose-phosphate synthase; AltName: Full=UDP-glucose-fructose-phosphate glucosyltransferase [Solanum tuberosum],Q43845,Subcellular location information not found.,,,,,,,
RecName: Full=Temperature-induced lipocalin-1; Short=AtTIL1 [Arabidopsis thaliana],Q9FGT8,Cell membrane,,,,,,,
RecName: Full=Protein RETICULATA; chloroplastic; AltName: Full=Protein LOWER CELL DENSITY 1; Flags: Precursor [Arabidopsis thaliana],B9DFK5,Plastid, chloroplast membrane,,,,,,
RecName: Full=Actin-interacting protein 1-2 [Arabidopsis thaliana],Q9LV35,Subcellular location information not found.,,,,,,,
RecName: Full=Heterogeneous nuclear ribonucleoprotein 1; Short=hnRNP1 [Arabidopsis thaliana],Q8W034,Nucleus,,,,,,,
RecName: Full=Adenylosuccinate synthetase; chloroplastic; Short=AMPSase; Short=AdSS; AltName: Full=IMP--aspartate ligase; Flags: Precursor [Nicotiana tabacum],Q6T7E8,Plastid, chloroplast,,,,,,
RecName: Full=Small heat shock protein; chloroplastic; Flags: Precursor [Oxybasis rubra],P11890,Plastid, chloroplast stroma,,,,,,
RecName: Full=Heat shock cognate 70 kDa protein 1 [Solanum lycopersicum],P24629,Subcellular location information not found.,,,,,,,
RecName: Full=Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha; AltName: Full=CAAX farnesyltransferase subunit alpha; AltName: Full=FTase-alpha; AltName: Full=Ras proteins prenyltransferase subunit alpha; AltName: Full=Type I protein geranyl-geranyltransferase subunit alpha; Short=GGTase-I-alpha [Solanum lycopersicum],P93227,Subcellular location information not found.,,,,,,,
RecName: Full=THO complex subunit 4A; AltName: Full=ALYREF homolog 1; Short=AtALY1 [Arabidopsis thaliana],Q8L773,Nucleus, nucleoplasm,,,,,,
RecName: Full=Enoyl-[acyl-carrier-protein] reductase [NADH]; chloroplastic; Short=ENR; AltName: Full=NADH-dependent enoyl-ACP reductase 1; AltName: Full=Protein MOSAIC DEATH 1; Flags: Precursor [Arabidopsis thaliana],Q9SLA8,Plastid, chloroplast,,,,,,
RecName: Full=Sorting and assembly machinery component 50 homolog B [Danio rerio],Q5U3I0,Mitochondrion outer membrane,,,,,,,
RecName: Full=Aquaporin PIP2-7; AltName: Full=Plasma membrane intrinsic protein 2-7; Short=AtPIP2;7; AltName: Full=Plasma membrane intrinsic protein 3; Short=At-PIP3; AltName: Full=Salt stress-induced major intrinsic protein [Arabidopsis thaliana],P93004,Cell membrane,,,,,,,
RecName: Full=Plastidic glucose transporter 4; Short=AtpGlcT [Arabidopsis thaliana],Q56ZZ7,Plastid, chloroplast inner membrane,,,,,,
RecName: Full=Ras-related protein RABA3; Short=AtRABA3 [Arabidopsis thaliana],Q9LNK1,Endosome membrane,,,,,,,
RecName: Full=Thiosulfate/3-mercaptopyruvate sulfurtransferase 1; mitochondrial; AltName: Full=AtMST1; AltName: Full=Rhodanese homolog protein 1; Short=AtRDH1; AltName: Full=Sulfurtransferase 1; Short=AtStr1; Flags: Precursor [Arabidopsis thaliana],O64530,Mitochondrion,,,,,,,
RecName: Full=T-complex protein 1 subunit theta; Short=TCP-1-theta; AltName: Full=CCT-theta; AltName: Full=Chaperonin CCT8; AltName: Full=Chaperonin containing TCP1 8; AltName: Full=TCP1-ring complex [Arabidopsis thaliana],Q94K05,Cytoplasm,,,,,,,
RecName: Full=2-Cys peroxiredoxin BAS1-like; chloroplastic; Short=2-Cys Prx B; Short=2-Cys peroxiredoxin B; AltName: Full=Thiol-specific antioxidant protein B; AltName: Full=Thioredoxin-dependent peroxiredoxin BAS1-like; Flags: Precursor [Arabidopsis thaliana],Q9C5R8,Plastid, chloroplast,,,,,,
RecName: Full=Protein STRICTOSIDINE SYNTHASE-LIKE 6; Short=AtSSL6; Flags: Precursor [Arabidopsis thaliana],Q9SD05,Vacuole,,,,,,,
RecName: Full=UDP-sulfoquinovose synthase; chloroplastic; AltName: Full=SoSQD1; AltName: Full=Sulfite:UDP-glucose sulfotransferase; AltName: Full=Sulfolipid biosynthesis protein; Flags: Precursor [Spinacia oleracea],Q84KI6,Plastid, chloroplast stroma,,,,,,
RecName: Full=Alanine--glyoxylate aminotransferase 2 homolog 1; mitochondrial; AltName: Full=Beta-alanine-pyruvate aminotransferase 1; Flags: Precursor [Arabidopsis thaliana],Q940M2,Mitochondrion,,,,,,,
RecName: Full=Pyruvate decarboxylase 1; Short=AtPDC1 [Arabidopsis thaliana],O82647,Subcellular location information not found.,,,,,,,
RecName: Full=Bifunctional purine biosynthesis protein PurH; Includes: RecName: Full=Phosphoribosylaminoimidazolecarboxamide formyltransferase; AltName: Full=AICAR transformylase; Includes: RecName: Full=IMP cyclohydrolase; AltName: Full=ATIC; AltName: Full=IMP synthase; AltName: Full=Inosinicase [Oceanobacillus iheyensis HTE831],Q8CXK7,Subcellular location information not found.,,,,,,,
RecName: Full=D-xylose-proton symporter-like 2 [Arabidopsis thaliana],Q6AWX0,Membrane,,,,,,,
NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400,,,,,,
RecName: Full=Serine-threonine kinase receptor-associated protein; AltName: Full=WD40 repeat-containing protein strap [Dictyostelium discoideum],Q54LT8,Subcellular location information not found.,,,,,,,
RecName: Full=Homogentisate 1;2-dioxygenase; AltName: Full=Homogentisate oxygenase; AltName: Full=Homogentisic acid oxidase; AltName: Full=Homogentisicase [Arabidopsis thaliana],Q9ZRA2,Subcellular location information not found.,,,,,,,
RecName: Full=6-phosphogluconate dehydrogenase; decarboxylating 2 [Arabidopsis thaliana],Q9FWA3,Cytoplasm, cytosol,,,,,,
RecName: Full=Hydroxyacylglutathione hydrolase cytoplasmic; AltName: Full=Glyoxalase II; Short=Glx II [Arabidopsis thaliana],O24496,Cytoplasm,,,,,,,
RecName: Full=ATP-dependent Clp protease proteolytic subunit 4; chloroplastic; AltName: Full=Endopeptidase ClpP4; Short=nClpP4; AltName: Full=nClpP3; Flags: Precursor [Arabidopsis thaliana],Q94B60,Plastid, chloroplast stroma,,,,,,
RecName: Full=Protein RETICULATA-RELATED 3; chloroplastic; Flags: Precursor [Arabidopsis thaliana],Q9C9Z2,Plastid, chloroplast membrane,,,,,,
RecName: Full=Probable aquaporin PIP-type pTOM75; AltName: Full=Ripening-associated membrane protein; Short=RAMP [Solanum lycopersicum],Q08451,Cell membrane,,,,,,,
RecName: Full=Glycine--tRNA ligase; mitochondrial 1; AltName: Full=Diadenosine tetraphosphate synthetase; Short=Ap4A synthetase; AltName: Full=Glycyl-tRNA synthetase 1; Short=GlyRS-1; Flags: Precursor [Arabidopsis thaliana],O23627,Mitochondrion,,,,,,,
RecName: Full=Probable bifunctional methylthioribulose-1-phosphate dehydratase/enolase-phosphatase E1 1; Includes: RecName: Full=Methylthioribulose-1-phosphate dehydratase; Short=MTRu-1-P dehydratase; Includes: RecName: Full=Enolase-phosphatase E1; AltName: Full=2;3-diketo-5-methylthio-1-phosphopentane phosphatase [Vitis vinifera],E0CSI1,Subcellular location information not found.,,,,,,,
RecName: Full=Probable mitochondrial-processing peptidase subunit beta; mitochondrial; AltName: Full=Beta-MPP; AltName: Full=Complex III subunit I; AltName: Full=Core protein I; AltName: Full=Cytochrome b-c1 complex subunit 1; mitochondrial; AltName: Full=Ubiquinol-cytochrome c oxidoreductase core protein 1; Flags: Precursor [Arabidopsis thaliana],Q42290,Mitochondrion,,,,,,,
NotFound,NotFound,Failed to retrieve data for accession NotFound, HTTP status code: 400,,,,,,
RecName: Full=DNA/RNA-binding protein ALBA1; Short=PfAlba1 [Plasmodium falciparum 3D7],Q8IAX8,Nucleus,,,,,,,
RecName: Full=Mitochondrial outer membrane import complex protein METAXIN [Arabidopsis thaliana],O64471,Mitochondrion inner membrane,,,,,,,
RecName: Full=Cytochrome c [Solanum tuberosum],P00061,Mitochondrion intermembrane space,,,,,,,
RecName: Full=Proline--tRNA ligase; cytoplasmic; AltName: Full=Prolyl-tRNA synthetase; Short=ProRS [Arabidopsis thaliana],Q9M1R2,Cytoplasm, cytosol,,,,,,
RecName: Full=T-complex protein 1 subunit zeta 1; Short=TCP-1-zeta 1; AltName: Full=CCT-zeta 1; AltName: Full=Chaperonin CCT6A [Arabidopsis thaliana],Q9M888,Cytoplasm,,,,,,,
